0	1	1
0	1115	1
1	20	1
2	3	1
2	4	1
2	5	1
2	10	1
2	16	1
2	25	1
2	26	1
2	29	1
2	51	1
2	52	1
2	53	1
2	93	1
2	101	1
2	104	1
2	112	1
2	137	1
2	144	1
2	145	1
2	156	1
2	164	1
2	166	1
2	167	1
2	181	1
2	203	1
2	223	1
2	227	1
2	231	1
2	242	1
2	251	1
2	252	1
2	253	1
2	256	1
2	259	1
2	266	1
2	286	1
2	317	1
2	318	1
2	333	1
2	339	1
2	392	1
2	411	1
2	421	1
2	433	1
2	440	1
2	461	1
2	468	1
2	470	1
2	471	1
2	476	1
2	497	1
2	510	1
2	514	1
2	519	1
2	547	1
2	549	1
2	563	1
2	581	1
2	589	1
2	590	1
2	604	1
2	606	1
2	611	1
2	666	1
2	668	1
2	676	1
2	693	1
2	694	1
2	698	1
2	699	1
2	714	1
2	717	1
2	721	1
2	743	1
2	745	1
2	748	1
2	762	1
2	778	1
2	832	1
2	860	1
2	865	1
2	877	1
2	880	1
2	892	1
2	895	1
2	905	1
2	906	1
2	910	1
2	912	1
2	923	1
2	927	1
2	929	1
2	945	1
2	1041	1
2	1108	1
2	1112	1
2	1172	1
2	1187	1
2	1246	1
2	1248	1
2	1263	1
2	1267	1
2	1307	1
2	1327	1
2	1328	1
2	1330	1
2	1336	1
2	1378	1
2	1379	1
2	1380	1
2	1395	1
2	1400	1
2	1413	1
2	1416	1
2	1430	1
2	1436	1
2	1439	1
2	1448	1
2	1455	1
2	1470	1
2	1486	1
2	1488	1
6	7	1
6	35	1
6	41	1
6	148	1
6	149	1
6	188	1
6	327	1
6	457	1
6	467	1
6	595	1
6	709	1
6	740	1
6	813	1
6	815	1
6	830	1
6	902	1
6	933	1
6	991	1
6	1106	1
6	1171	1
6	1191	1
6	1249	1
6	1373	1
6	1375	1
6	1381	1
6	1385	1
8	9	1
8	38	1
8	117	1
8	127	1
8	160	1
8	161	1
8	165	1
8	174	1
8	198	1
8	312	1
8	321	1
8	359	1
8	390	1
8	428	1
8	435	1
8	446	1
8	577	1
8	872	1
8	974	1
8	980	1
8	1070	1
8	1134	1
8	1170	1
8	1260	1
8	1265	1
8	1316	1
8	1353	1
8	1509	1
11	12	1
11	13	1
11	36	1
11	129	1
11	238	1
11	288	1
11	295	1
11	520	1
11	741	1
11	742	1
11	843	1
11	952	1
11	966	1
11	1098	1
11	1105	1
11	1159	1
11	1251	1
11	1254	1
11	1296	1
11	1312	1
11	1398	1
14	15	1
14	19	1
14	30	1
14	54	1
14	152	1
14	153	1
14	258	1
14	290	1
14	291	1
14	293	1
14	303	1
14	388	1
14	437	1
14	443	1
14	460	1
14	532	1
14	584	1
14	691	1
14	734	1
14	757	1
14	770	1
14	782	1
14	820	1
14	828	1
14	837	1
14	838	1
14	841	1
14	850	1
14	859	1
14	888	1
14	896	1
14	898	1
14	900	1
14	915	1
14	919	1
14	921	1
14	925	1
14	935	1
14	943	1
14	948	1
14	951	1
14	968	1
14	970	1
14	999	1
14	1007	1
14	1017	1
14	1055	1
14	1065	1
14	1073	1
14	1074	1
14	1076	1
14	1100	1
14	1119	1
14	1122	1
14	1154	1
14	1164	1
14	1169	1
14	1185	1
14	1193	1
14	1206	1
14	1259	1
14	1262	1
14	1266	1
14	1270	1
14	1271	1
14	1277	1
14	1289	1
14	1320	1
14	1323	1
14	1324	1
14	1331	1
14	1338	1
14	1345	1
14	1346	1
14	1350	1
14	1355	1
14	1377	1
14	1391	1
14	1393	1
14	1423	1
14	1474	1
17	18	1
17	22	1
17	78	1
17	99	1
17	109	1
17	120	1
17	122	1
17	132	1
17	133	1
17	134	1
17	138	1
17	140	1
17	150	1
17	182	1
17	201	1
17	208	1
17	209	1
17	216	1
17	250	1
17	263	1
17	270	1
17	271	1
17	279	1
17	282	1
17	283	1
17	334	1
17	373	1
17	387	1
17	393	1
17	463	1
17	466	1
17	473	1
17	488	1
17	577	1
17	592	1
17	618	1
17	633	1
17	638	1
17	639	1
17	683	1
17	724	1
17	758	1
17	794	1
17	958	1
17	1062	1
17	1101	1
17	1184	1
17	1231	1
18	20	1
18	76	1
20	21	1
20	22	1
20	27	1
20	28	1
20	77	1
20	78	1
20	99	1
20	102	1
20	103	1
20	106	1
20	109	1
20	110	1
20	113	1
20	115	1
20	119	1
20	120	1
20	122	1
20	125	1
20	126	1
20	128	1
20	132	1
20	133	1
20	134	1
20	138	1
20	139	1
20	140	1
20	147	1
20	150	1
20	158	1
20	161	1
20	163	1
20	179	1
20	181	1
20	182	1
20	187	1
20	196	1
20	201	1
20	202	1
20	208	1
20	216	1
20	219	1
20	220	1
20	244	1
20	246	1
20	247	1
20	248	1
20	249	1
20	250	1
20	257	1
20	261	1
20	262	1
20	263	1
20	271	1
20	273	1
20	276	1
20	277	1
20	278	1
20	279	1
20	280	1
20	281	1
20	282	1
20	283	1
20	284	1
20	285	1
20	304	1
20	305	1
20	347	1
20	353	1
20	356	1
20	357	1
20	361	1
20	362	1
20	364	1
20	367	1
20	368	1
20	369	1
20	375	1
20	378	1
20	379	1
20	383	1
20	385	1
20	387	1
20	393	1
20	395	1
20	396	1
20	404	1
20	408	1
20	409	1
20	410	1
20	416	1
20	417	1
20	418	1
20	419	1
20	420	1
20	426	1
20	447	1
20	448	1
20	473	1
20	483	1
20	486	1
20	488	1
20	490	1
20	492	1
20	493	1
20	494	1
20	495	1
20	496	1
20	499	1
20	503	1
20	504	1
20	505	1
20	522	1
20	525	1
20	527	1
20	528	1
20	550	1
20	551	1
20	555	1
20	562	1
20	577	1
20	578	1
20	579	1
20	582	1
20	592	1
20	593	1
20	608	1
20	612	1
20	613	1
20	616	1
20	618	1
20	619	1
20	632	1
20	633	1
20	636	1
20	639	1
20	641	1
20	645	1
20	670	1
20	673	1
20	678	1
20	680	1
20	683	1
20	684	1
20	686	1
20	688	1
20	689	1
20	697	1
20	700	1
20	701	1
20	702	1
20	718	1
20	722	1
20	724	1
20	725	1
20	738	1
20	760	1
20	761	1
20	784	1
20	785	1
20	788	1
20	793	1
20	794	1
20	803	1
20	845	1
20	847	1
20	848	1
20	866	1
20	871	1
20	882	1
20	926	1
20	958	1
20	961	1
20	971	1
20	972	1
20	973	1
20	978	1
20	990	1
20	1000	1
20	1005	1
20	1006	1
20	1058	1
20	1061	1
20	1069	1
20	1071	1
20	1075	1
20	1109	1
20	1130	1
20	1136	1
20	1144	1
20	1151	1
20	1152	1
20	1157	1
20	1158	1
20	1161	1
20	1195	1
20	1208	1
20	1210	1
20	1218	1
20	1261	1
20	1264	1
20	1283	1
20	1290	1
20	1291	1
20	1292	1
20	1294	1
20	1339	1
20	1340	1
20	1356	1
20	1357	1
20	1362	1
20	1368	1
20	1382	1
20	1449	1
20	1457	1
22	76	1
23	24	1
23	64	1
23	89	1
23	121	1
23	131	1
23	155	1
23	190	1
23	205	1
23	229	1
23	230	1
