0	6	6
0	13	8
0	41	39
1	1	0
0	4	4
0	139	138
0	19	19
0	12	12
1	26	10
0	59	54
0	59	53
0	4	4
1	19	7
0	4	4
0	69	53
0	69	55
0	69	54
0	3	2
0	20	11
1	9	3
0	53	37
0	2	2
0	7	7
0	56	48
0	45	43
0	45	44
0	56	51
0	7	7
0	2	2
0	25	22
0	25	25
0	28	17
0	5	3
0	28	15
0	5	4
1	1	0
0	27	23
0	6	5
0	27	25
0	27	24
0	6	5
0	3	2
0	4	4
1	1	0
0	68	31
0	30	29
0	28	20
0	30	26
0	30	27
0	10	4
1	40	16
0	28	18
0	10	10
0	28	19
0	6	6
0	6	5
0	10	5
0	7	7
0	22	14
0	5	4
0	5	5
0	10	7
0	22	13
0	264	192
1	5	1
0	5	2
0	11	11
0	34	28
0	264	190
0	6	5
0	6	6
0	7	6
0	7	5
0	10	8
0	6	4
1	9	3
0	4	4
1	3	1
0	5	3
0	3	2
0	1	1
0	156	147
0	16	16
0	156	146
0	9	8
0	16	15
0	15	8
0	15	9
0	15	7
0	8	5
0	15	10
0	10	10
0	22	21
1	1	0
0	5	3
0	10	10
0	10	9
0	12	12
0	10	8
0	3	2
0	8	8
0	13	13
0	10	9
0	8	2
1	13	3
0	4	4
1	6	1
1	6	2
1	3	1
0	5	5
0	20	19
0	83	65
0	83	64
0	14	13
0	20	16
0	46	43
0	46	44
0	9	5
0	53	43
0	53	42
0	9	4
0	21	18
0	21	19
0	8	8
0	3	2
0	6	6
0	47	29
0	21	19
0	6	6
0	44	42
0	21	20
0	32	32
0	28	24
1	29	12
1	16	7
1	4	1
0	7	7
0	30	28
1	6	2
0	21	12
0	4	4
0	9	4
0	28	27
0	3	2
0	4	4
0	30	25
0	99	77
1	1	0
1	4	1
0	99	79
0	18	11
1	4	1
0	4	3
0	4	2
0	28	24
0	13	13
0	30	28
0	5	5
0	20	20
0	5	5
1	6	3
0	4	2
0	13	9
1	1	0
0	65	47
0	20	19
0	57	38
1	8	2
0	15	14
0	6	4
0	6	6
0	5	5
0	22	21
0	9	9
0	22	22
0	4	3
1	3	1
1	1	0
1	6	0
0	15	12
0	12	9
0	13	12
0	4	4
0	41	40
0	16	15
0	14	7
0	3	3
0	99	81
0	99	80
0	65	61
0	65	62
0	4	4
0	4	3
1	2	0
0	4	4
0	28	25
0	10	7
0	17	17
0	4	4
0	6	6
0	4	4
0	15	10
0	99	83
0	2	1
0	99	84
0	13	6
0	2	2
0	4	3
0	48	31
0	11	10
0	16	13
0	16	14
0	5	5
0	26	17
0	6	4
0	26	16
1	8	2
0	15	11
0	10	10
0	10	9
0	9	6
0	6	5
0	3	2
0	14	11
1	2	1
0	14	13
0	20	17
0	14	12
0	12	10
0	29	23
0	29	22
0	4	3
0	16	14
0	6	4
0	6	5
0	10	10
0	16	13
0	6	3
0	7	3
0	34	32
0	52	50
0	34	33
0	26	14
0	26	15
0	3	3
0	5	5
0	26	15
0	23	9
0	50	48
0	50	47
0	26	18
1	1	0
0	17	14
0	122	120
0	33	32
0	14	7
0	33	33
0	14	8
1	2	0
0	7	7
0	6	5
0	12	7
0	12	8
0	52	48
0	11	10
0	11	11
0	5	5
1	9	3
0	4	3
0	7	7
0	33	29
0	5	4
0	15	14
0	5	2
0	13	13
0	13	12
0	9	9
0	9	7
0	3	3
0	9	6
0	14	7
0	3	3
0	8	7
0	14	8
0	10	10
0	15	14
0	147	114
0	147	113
0	12	8
0	4	2
0	147	115
0	10	10
0	13	10
0	3	3
0	2	1
0	1	1
0	7	7
0	9	9
0	147	112
1	5	2
0	3	3
0	14	9
0	76	70
0	28	20
0	71	58
0	76	68
0	76	67
0	6	6
0	28	23
0	4	3
0	4	4
0	3	3
0	6	5
0	1	1
0	76	68
0	4	3
0	76	69
1	1	0
0	4	4
0	4	3
0	23	21
0	103	97
0	13	10
1	9	2
0	31	29
0	3	3
1	4	1
0	20	14
0	4	4
0	4	3
0	20	12
0	7	7
0	41	28
0	3	3
0	16	14
0	23	19
0	12	11
0	13	10
0	85	72
0	85	73
0	8	6
0	8	5
1	8	2
1	2	0
0	59	31
0	23	14
0	59	30
0	23	15
1	5	1
0	9	5
0	3	3
0	6	5
0	18	13
0	18	15
0	7	7
0	4	4
1	2	1
0	26	25
0	12	12
1	14	5
0	23	19
0	13	13
0	13	13
0	33	25
0	6	6
0	25	22
0	33	24
0	13	13
0	27	24
0	27	26
0	2	2
0	10	8
0	1	1
0	18	12
0	22	18
0	14	8
0	3	3
0	3	3
0	5	5
1	1	0
0	6	5
0	24	12
0	14	9
1	81	21
0	9	6
1	3	1
0	25	19
0	62	59
0	29	26
0	9	5
0	83	82
0	3	2
0	25	20
0	2	1
0	18	18
0	24	18
0	24	19
1	10	4
0	4	4
0	4	3
0	5	5
1	37	16
0	14	10
0	41	34
0	33	14
0	33	15
0	22	21
0	7	7
0	12	11
0	11	11
0	1	1
0	22	20
0	38	36
0	38	35
0	38	37
0	5	5
0	4	4
0	41	38
0	12	6
0	12	8
0	2	2
1	5	0
1	1	0
0	8	6
0	7	6
0	3	3
0	83	65
0	22	17
0	46	45
0	22	22
0	11	8
0	7	6
1	1	0
0	6	6
0	6	5
0	4	4
0	2	2
0	11	10
0	40	39
0	11	11
0	5	5
0	27	19
0	74	50
0	10	7
0	27	20
1	11	4
0	7	4
0	10	5
0	12	6
0	7	5
0	10	6
0	7	4
0	5	4
0	5	3
0	74	49
0	6	6
1	10	3
1	1	0
0	13	8
0	4	4
0	8	8
0	30	30
0	35	19
0	24	24
0	39	35
0	5	5
0	11	11
0	8	4
0	24	23
0	35	21
0	46	43
0	10	8
0	23	20
0	10	10
1	5	2
1	16	5
0	13	11
0	21	18
0	15	15
0	21	17
0	36	25
0	8	8
0	24	23
0	9	4
0	10	8
0	11	8
0	7	7
0	11	7
0	7	5
0	19	13
0	19	14
0	10	9
1	1	0
0	47	45
0	48	39
1	7	2
0	5	5
0	46	41
0	8	8
0	2	2
0	59	50
0	5	5
0	6	5
0	21	21
1	21	1
1	6	2
0	20	14
0	16	16
0	46	39
0	59	48
1	4	1
0	6	4
0	38	25
1	1	0
0	38	26
0	15	15
0	69	40
0	19	17
0	10	7
0	15	10
0	101	100
0	9	9
0	19	15
0	11	7
0	4	3
0	2	2
0	20	20
0	2	2
0	19	18
0	4	4
0	103	99
0	69	38
0	69	39
