1	1	0
0	1	1
1	2	1
1	1	0
1	1	0
1	1	0
0	2	2
1	2	0
0	4	4
0	4	3
1	1	0
1	1	0
0	2	2
0	6	3
0	6	5
1	1	0
0	5	3
0	1	1
1	1	0
1	1	0
1	1	0
0	4	4
0	10	5
1	1	0
1	1	0
0	2	2
1	1	0
1	1	0
1	1	0
0	1	1
1	3	0
0	1	1
0	2	1
1	1	0
1	1	0
0	24	24
0	15	15
1	1	0
0	24	22
1	1	0
1	3	0
1	6	2
1	1	0
1	1	0
1	2	1
1	6	2
1	1	0
1	1	0
1	15	1
0	3	3
0	2	2
0	31	25
0	6	6
1	1	0
1	1	0
0	6	5
0	1	1
0	4	3
1	1	0
0	1	1
0	4	4
0	4	2
0	5	5
1	1	0
1	1	0
0	7	6
1	2	0
1	1	0
1	1	0
0	44	34
1	1	0
0	4	4
0	58	51
0	3	3
1	1	0
1	1	0
1	1	0
1	1	0
0	1	1
0	7	7
0	16	15
0	1	1
1	1	0
1	1	0
1	1	0
1	1	0
0	1	1
0	3	2
0	1	1
0	40	28
0	1	1
0	1	1
1	1	0
1	1	0
1	3	0
0	1	1
0	2	1
1	1	0
0	1	1
1	1	0
1	1	0
0	95	87
1	2	1
0	2	2
1	1	0
1	1	0
1	4	1
1	2	0
0	40	35
1	1	0
1	1	0
1	3	0
1	1	0
0	1	1
1	1	0
1	1	0
1	2	1
1	1	0
1	1	0
0	1	1
0	4	3
1	2	0
0	2	2
0	1	1
0	4	3
1	1	0
1	2	1
0	4	4
1	1	0
1	1	0
1	1	0
1	1	0
1	1	0
0	14	13
1	1	0
1	1	0
0	1	1
1	2	0
1	1	0
0	2	2
1	3	1
1	1	0
1	2	0
0	45	22
1	1	0
1	1	0
0	3	3
1	1	0
1	1	0
0	5	5
0	10	9
1	1	0
0	2	2
0	3	3
1	1	0
1	1	0
1	1	0
0	58	15
0	4	4
0	2	1
1	1	0
0	2	2
1	1	0
1	2	0
1	1	0
1	1	0
1	1	0
