3	1089	16
17	1089	16
68	771	16
95	107	16
111	764	16
111	1904	16
116	2104	16
168	4067	16
173	2606	16
173	4095	16
256	682	16
304	4192	16
310	2104	16
310	3939	16
313	2104	16
313	4242	16
315	2104	16
315	4242	16
332	4067	16
343	2104	16
355	4067	16
387	1124	16
394	467	16
397	1713	16
399	4138	16
411	682	16
436	2305	16
436	3939	16
451	682	16
454	467	16
454	468	16
455	468	16
458	467	16
458	468	16
467	497	16
467	505	16
467	510	16
467	524	16
467	525	16
467	526	16
467	560	16
467	566	16
467	591	16
467	593	16
467	620	16
467	661	16
467	790	16
467	824	16
467	849	16
467	1352	16
467	1393	16
467	1409	16
467	1481	16
467	1509	16
467	1555	16
467	1571	16
467	1610	16
467	1849	16
467	1858	16
467	1879	16
467	1949	16
467	1987	16
467	2125	16
467	2166	16
467	2472	16
467	2485	16
467	2737	16
467	2746	16
467	2773	16
467	2786	16
467	2808	16
467	2850	16
467	2853	16
467	2856	16
467	2881	16
467	2910	16
467	2911	16
467	2914	16
467	2915	16
467	2927	16
467	2953	16
467	3614	16
467	3616	16
467	3876	16
467	3908	16
467	3977	16
467	4019	16
467	4084	16
467	4147	16
467	4249	16
467	4252	16
467	4289	16
467	4313	16
467	4331	16
467	4383	16
467	4390	16
467	4391	16
467	4392	16
467	4430	16
468	497	16
468	499	16
468	508	16
468	510	16
468	512	16
468	516	16
468	524	16
468	525	16
468	526	16
468	560	16
468	566	16
468	574	16
468	593	16
468	1393	16
468	1613	16
468	1849	16
468	1851	16
468	2309	16
468	2737	16
468	2786	16
468	2854	16
468	2856	16
468	2881	16
468	2886	16
468	2895	16
468	2910	16
468	2914	16
468	2915	16
468	2927	16
468	3016	16
468	3041	16
468	3065	16
468	3521	16
468	3614	16
468	3641	16
468	3713	16
468	3868	16
468	3882	16
468	3904	16
468	4152	16
468	4199	16
476	682	16
491	822	16
497	2968	16
497	2970	16
507	682	16
538	682	16
549	682	16
552	682	16
552	4110	16
553	682	16
580	682	16
590	682	16
592	2104	16
604	4049	16
606	2104	16
617	2104	16
620	4095	16
621	1904	16
658	1089	16
662	1904	16
664	771	16
665	771	16
682	744	16
682	752	16
682	790	16
682	792	16
682	828	16
682	859	16
682	863	16
682	878	16
682	886	16
682	938	16
682	950	16
682	990	16
682	1001	16
682	1003	16
682	1024	16
682	1103	16
682	1168	16
682	1189	16
682	1213	16
682	1225	16
682	1229	16
682	1444	16
682	1516	16
682	1556	16
682	1567	16
682	1590	16
682	1650	16
682	1653	16
682	1661	16
682	1759	16
682	1830	16
682	1981	16
682	2082	16
682	2120	16
682	2130	16
682	2135	16
682	2148	16
682	2152	16
682	2179	16
682	2224	16
682	2245	16
682	2253	16
682	2258	16
682	2312	16
682	2442	16
682	2445	16
682	2557	16
682	2583	16
682	2587	16
682	2608	16
682	2675	16
682	2724	16
682	2757	16
682	2764	16
682	2777	16
682	2800	16
682	2810	16
682	2875	16
682	2904	16
682	2907	16
682	2993	16
682	3025	16
682	3026	16
682	3032	16
682	3054	16
682	3061	16
682	3069	16
682	3111	16
682	3458	16
682	3519	16
682	3569	16
682	3641	16
682	3643	16
682	3681	16
682	3686	16
682	3697	16
682	3720	16
682	3772	16
682	3855	16
682	3927	16
682	3936	16
682	4004	16
682	4030	16
682	4046	16
682	4048	16
682	4052	16
682	4053	16
682	4054	16
682	4093	16
682	4096	16
682	4099	16
682	4102	16
682	4103	16
682	4108	16
682	4109	16
682	4111	16
682	4112	16
682	4116	16
682	4117	16
682	4119	16
682	4121	16
682	4122	16
682	4124	16
682	4125	16
682	4126	16
682	4127	16
682	4128	16
682	4129	16
682	4131	16
682	4133	16
682	4136	16
682	4149	16
682	4150	16
682	4163	16
682	4181	16
682	4191	16
682	4195	16
682	4196	16
682	4197	16
682	4206	16
682	4213	16
682	4214	16
682	4217	16
682	4227	16
682	4228	16
682	4230	16
682	4231	16
682	4233	16
682	4234	16
682	4236	16
682	4243	16
682	4257	16
682	4270	16
682	4274	16
682	4276	16
682	4283	16
682	4288	16
682	4306	16
682	4309	16
682	4322	16
682	4323	16
682	4324	16
682	4325	16
682	4326	16
682	4333	16
682	4334	16
682	4338	16
682	4339	16
682	4340	16
682	4354	16
682	4377	16
682	4378	16
682	4381	16
682	4385	16
682	4386	16
682	4396	16
682	4400	16
682	4401	16
682	4409	16
682	4410	16
682	4413	16
682	4414	16
682	4422	16
682	4423	16
682	4426	16
682	4427	16
682	4428	16
682	4429	16
682	4433	16
682	4434	16
688	771	16
688	4095	16
695	1089	16
713	771	16
722	771	16
731	1585	16
745	771	16
764	838	16
764	849	16
764	948	16
764	976	16
764	1055	16
764	1481	16
764	1805	16
764	1977	16
764	2620	16
764	3168	16
764	3628	16
764	3669	16
764	3844	16
764	3941	16
764	3944	16
764	3981	16
764	4017	16
764	4042	16
764	4057	16
764	4098	16
764	4110	16
764	4118	16
764	4120	16
764	4140	16
764	4198	16
764	4201	16
764	4282	16
764	4388	16
764	4448	16
771	776	16
771	797	16
771	863	16
771	889	16
771	945	16
771	958	16
771	960	16
771	1005	16
771	1025	16
771	1037	16
771	1046	16
771	1066	16
771	1072	16
771	1078	16
771	1112	16
771	1130	16
771	1147	16
771	1195	16
771	1205	16
771	1208	16
771	1229	16
771	1234	16
771	1280	16
771	1293	16
771	1303	16
771	1308	16
771	1317	16
771	1319	16
771	1446	16
771	2187	16
771	2223	16
771	2617	16
771	2754	16
771	3090	16
771	3099	16
771	3239	16
771	3286	16
771	4061	16
771	4063	16
771	4072	16
771	4083	16
771	4087	16
771	4089	16
771	4090	16
771	4091	16
771	4130	16
771	4146	16
771	4153	16
771	4160	16
771	4179	16
771	4188	16
771	4215	16
771	4216	16
771	4218	16
771	4232	16
771	4235	16
771	4294	16
771	4303	16
771	4308	16
771	4317	16
771	4319	16
771	4320	16
771	4327	16
771	4335	16
771	4336	16
771	4337	16
771	4352	16
771	4357	16
771	4358	16
771	4359	16
771	4361	16
771	4364	16
771	4366	16
771	4367	16
771	4372	16
771	4373	16
771	4384	16
771	4389	16
771	4394	16
771	4395	16
771	4399	16
771	4411	16
771	4421	16
771	4438	16
771	4439	16
771	4447	16
771	4450	16
783	2024	16
793	4047	16
806	1089	16
807	4097	16
808	3939	16
822	852	16
822	859	16
822	907	16
822	914	16
822	923	16
822	961	16
822	1015	16
822	1059	16
822	1073	16
822	1079	16
822	1103	16
822	1231	16
822	1263	16
822	1278	16
822	1624	16
822	1648	16
822	1674	16
822	1699	16
822	1747	16
822	1783	16
822	1808	16
822	2062	16
822	2083	16
822	2211	16
822	2261	16
822	2474	16
822	2742	16
822	2936	16
822	3127	16
822	4126	16
822	4148	16
822	4201	16
822	4207	16
822	4343	16
822	4346	16
828	4047	16
835	3088	16
837	2259	16
837	4060	16
837	4115	16
838	1904	16
846	3944	16
849	1666	16
849	1904	16
849	2329	16
849	3944	16
850	1904	16
857	4113	16
861	4047	16
866	4047	16
884	1133	16
885	1089	16
885	1108	16
887	1089	16
888	1904	16
891	1089	16
894	1089	16
937	1089	16
948	1666	16
952	1108	16
966	1666	16
966	1904	16
976	3944	16
990	2104	16
1028	2024	16
1048	3944	16
1049	1904	16
1055	1904	16
1085	3187	16
1088	2259	16
1088	2605	16
1089	1108	16
1089	1143	16
1089	1277	16
1089	1821	16
1089	1970	16
1089	4154	16
1089	4356	16
1096	3167	16
1096	4047	16
1116	1585	16
1153	3944	16
1169	3167	16
1172	1585	16
1180	4047	16
1193	2104	16
1196	4060	16
1200	3167	16
1204	2104	16
1212	3167	16
1232	4047	16
1243	3187	16
1287	4113	16
1289	3167	16
1309	1666	16
1309	1904	16
1309	2329	16
1310	4047	16
1327	4290	16
1327	4291	16
1336	2104	16
1360	4115	16
1390	1713	16
1428	4194	16
1429	4070	16
1453	1550	16
1476	2104	16
1505	2995	16
1518	2104	16
1518	3939	16
1519	4161	16
1534	1585	16
1535	1585	16
1536	4047	16
1550	2287	16
1550	3198	16
1550	3299	16
1550	4151	16
1550	4176	16
1550	4193	16
1550	4279	16
1550	4332	16
1571	1666	16
1571	1904	16
1572	1585	16
1572	3187	16
1581	2104	16
1585	1602	16
1585	2465	16
1596	1666	16
1596	1904	16
1598	2104	16
1602	3187	16
1634	2104	16
1634	4113	16
1650	2104	16
1666	1779	16
1666	2097	16
1666	2175	16
1666	2291	16
1666	2329	16
1666	2402	16
1666	3944	16
1666	4057	16
1666	4141	16
1666	4144	16
1666	4175	16
1666	4198	16
1666	4238	16
1666	4293	16
1666	4316	16
1713	4040	16
1713	4345	16
1713	4404	16
1729	4095	16
1739	2104	16
1761	2104	16
1763	2144	16
1769	2104	16
1777	3271	16
1778	4110	16
1779	1904	16
1779	2329	16
1807	1904	16
1811	2104	16
1823	3187	16
1830	2104	16
1834	1923	16
1837	2295	16
1840	4247	16
1861	3187	16
1879	2104	16
1881	2104	16
1895	4047	16
1899	2104	16
1899	3939	16
1904	2097	16
1904	2228	16
1904	2291	16
1904	2329	16
1904	2402	16
1904	3127	16
1904	3234	16
1904	4057	16
1904	4141	16
1904	4175	16
1904	4238	16
1904	4314	16
1906	2305	16
1912	2104	16
1923	1980	16
1923	2291	16
1923	4408	16
1924	4138	16
1992	2104	16
2024	2602	16
2024	4079	16
2024	4202	16
2028	2104	16
2043	2104	16
2048	4067	16
2057	2104	16
2062	2606	16
2075	2104	16
2079	2104	16
2097	2329	16
2102	2104	16
2104	2137	16
2104	2140	16
2104	2169	16
2104	2171	16
2104	2191	16
2104	2262	16
2104	2420	16
2104	2431	16
2104	2588	16
2104	2594	16
2104	2596	16
2104	2607	16
2104	2630	16
2104	2638	16
2104	2823	16
2104	2824	16
2104	2860	16
2104	2904	16
2104	2918	16
2104	2937	16
2104	2979	16
2104	3009	16
2104	3023	16
2104	3070	16
2104	3166	16
2104	3211	16
2104	3227	16
2104	3341	16
2104	3362	16
2104	3400	16
2104	3419	16
2104	3425	16
2104	3484	16
2104	3541	16
2104	3576	16
2104	3604	16
2104	3609	16
2104	3641	16
2104	3652	16
2104	3656	16
2104	3658	16
2104	3661	16
2104	3662	16
2104	3663	16
2104	3664	16
2104	3698	16
2104	3721	16
2104	3722	16
2104	3732	16
2104	3733	16
2104	3735	16
2104	3737	16
2104	3739	16
2104	3744	16
2104	3745	16
2104	3746	16
2104	3751	16
2104	3754	16
2104	3755	16
2104	3756	16
2104	3757	16
2104	3776	16
2104	3782	16
2104	3802	16
2104	3803	16
2104	3811	16
2104	3812	16
2104	3821	16
2104	3822	16
2104	3840	16
2104	3842	16
2104	3852	16
2104	3853	16
2104	3858	16
2104	3862	16
2104	3863	16
2104	3874	16
2104	3876	16
2104	3878	16
2104	3886	16
2104	3891	16
2104	3895	16
2104	3898	16
2104	3907	16
2104	3912	16
2104	3915	16
2104	3924	16
2104	3933	16
2104	3934	16
2104	3951	16
2104	3959	16
2104	3966	16
2104	3967	16
2104	3968	16
2104	3970	16
2104	3974	16
2104	3977	16
2104	3985	16
2104	3986	16
2104	3987	16
2104	3998	16
2104	4001	16
2104	4003	16
2104	4013	16
2104	4015	16
2104	4026	16
2104	4027	16
2104	4028	16
2104	4029	16
2104	4032	16
2104	4041	16
2104	4074	16
2104	4075	16
2104	4157	16
2104	4158	16
2104	4164	16
2104	4174	16
2104	4180	16
2104	4208	16
2104	4209	16
2104	4243	16
2104	4244	16
2104	4259	16
2104	4260	16
2104	4265	16
2104	4266	16
2104	4267	16
2104	4268	16
2104	4271	16
2104	4272	16
2104	4276	16
2104	4277	16
2104	4278	16
2104	4287	16
2104	4297	16
2104	4300	16
2104	4307	16
2104	4315	16
2104	4329	16
2104	4339	16
2104	4347	16
2104	4351	16
2104	4371	16
2104	4397	16
2104	4402	16
2104	4418	16
2104	4420	16
2138	3939	16
2144	3804	16
2144	4085	16
2144	4159	16
2144	4261	16
2144	4263	16
2144	4264	16
2144	4281	16
2144	4370	16
2144	4379	16
2175	2259	16
2175	4115	16
2246	4065	16
2259	2548	16
2259	2605	16
2259	2887	16
2259	3101	16
2259	3225	16
2259	3355	16
2259	3376	16
2259	3462	16
2259	3465	16
2259	3610	16
2259	3640	16
2259	3678	16
2259	3743	16
2259	4060	16
2259	4061	16
2259	4062	16
2259	4101	16
2259	4106	16
2259	4115	16
2259	4145	16
2259	4147	16
2259	4153	16
2259	4160	16
2259	4162	16
